gene_symbol,mean_control,mean_influenza,log2_fold_change,p_value,fdr,status,probe_clean,mapped_gene_symbol,gene_description
"""ILMN_1704383""",7.017120642585826,6.970902736728254,-0.0462179058575715,0.76560332598411,0.9627419014988244,Not Significant,ILMN_1704383,ILMN_1704383,Sonda Illumina
"""ILMN_1704385""",9.893883374810462,9.95631642374838,0.0624330489379172,0.8471364446295871,0.9786232379541708,Not Significant,ILMN_1704385,ILMN_1704385,Sonda Illumina
"""ILMN_1704398""",6.6923027863307425,6.643976891147718,-0.0483258951830247,0.6076388536002544,0.926123843489906,Not Significant,ILMN_1704398,ILMN_1704398,Sonda Illumina
"""ILMN_1704404""",7.842798681713406,7.858091366182231,0.0152926844688252,0.9281984379993848,0.9908916741030231,Not Significant,ILMN_1704404,ILMN_1704404,Sonda Illumina
"""ILMN_1704410""",6.609394224342661,6.4992123014837215,-0.1101819228589393,0.050439475568551,0.5204636771433507,Not Significant,ILMN_1704410,ILMN_1704410,Sonda Illumina
"""ILMN_1704418""",6.636890136931266,6.740308236774837,0.1034180998435712,0.0285940794788555,0.4346386891140211,Not Significant,ILMN_1704418,ILMN_1704418,Sonda Illumina
"""ILMN_1704424""",6.7483109086297945,6.597338331880283,-0.1509725767495116,0.0296128276457763,0.4392296038197311,Not Significant,ILMN_1704424,ILMN_1704424,Sonda Illumina
"""ILMN_1704431""",7.432938735270961,7.536975797509427,0.1040370622384667,0.4980613165912494,0.8991808867382529,Not Significant,ILMN_1704431,ILMN_1704431,Sonda Illumina
"""ILMN_1704441""",7.504578634606409,7.087227030303071,-0.417351604303338,0.0932280830167465,0.6268512070910337,Not Significant,ILMN_1704441,ILMN_1704441,Sonda Illumina
"""ILMN_1704446""",6.9742185404953405,6.943321874888075,-0.0308966656072655,0.69445371942647,0.9488118445159928,Not Significant,ILMN_1704446,ILMN_1704446,Sonda Illumina
"""ILMN_1704452""",7.364842671204082,7.627564384431598,0.2627217132275161,0.047876177377123,0.5119289131565304,Not Significant,ILMN_1704452,ILMN_1704452,Sonda Illumina
"""ILMN_1704464""",6.885084992161481,6.947991485571061,0.0629064934095797,0.5377085612240664,0.9082925260828172,Not Significant,ILMN_1704464,ILMN_1704464,Sonda Illumina
"""ILMN_1704472""",7.565000928376961,7.532871741800241,-0.0321291865767197,0.815685033585594,0.9731515814584056,Not Significant,ILMN_1704472,ILMN_1704472,Sonda Illumina
"""ILMN_1704476""",6.4247267980614655,6.410067701872251,-0.0146590961892147,0.8422876807758498,0.9777800240577862,Not Significant,ILMN_1704476,ILMN_1704476,Sonda Illumina
"""ILMN_1704477""",12.902916761847436,13.219632891293546,0.3167161294461103,0.1073526978822176,0.6492060084964119,Not Significant,ILMN_1704477,ILMN_1704477,Sonda Illumina
"""ILMN_1704485""",6.615355162509376,6.635665143207329,0.0203099806979532,0.7678790841539619,0.9627569207155594,Not Significant,ILMN_1704485,ILMN_1704485,Sonda Illumina
"""ILMN_1704496""",6.555333995178539,6.507668459437328,-0.0476655357412107,0.5599944715374594,0.9140084182902896,Not Significant,ILMN_1704496,ILMN_1704496,Sonda Illumina
"""ILMN_1704497""",6.729933205544407,6.713842669295902,-0.0160905362485053,0.8650417204234511,0.981483673289674,Not Significant,ILMN_1704497,ILMN_1704497,Sonda Illumina
"""ILMN_1704500""",6.917631178915558,6.872542524820676,-0.045088654094882,0.7023343784875269,0.9504442409542548,Not Significant,ILMN_1704500,ILMN_1704500,Sonda Illumina
"""ILMN_1704512""",6.751636841716897,6.836160576926487,0.08452373520959,0.0791545371015466,0.596919816762118,Not Significant,ILMN_1704512,ILMN_1704512,Sonda Illumina
"""ILMN_1704529""",6.931517247229746,6.733685053942634,-0.1978321932871125,0.120332836294944,0.6667384436012957,Not Significant,ILMN_1704529,ILMN_1704529,Sonda Illumina
"""ILMN_1704531""",6.959606022985385,7.059952785952449,0.1003467629670638,0.3151962603041762,0.8210162511066177,Not Significant,ILMN_1704531,ILMN_1704531,Sonda Illumina
"""ILMN_1704537""",8.962722188456198,9.587321631658636,0.6245994432024382,0.0911425438406832,0.6224958877716129,Not Significant,ILMN_1704537,ILMN_1704537,Sonda Illumina
"""ILMN_1704550""",6.986076112464557,7.552486325828457,0.5664102133638993,0.0197748511002354,0.3852772839410617,Not Significant,ILMN_1704550,ILMN_1704550,Sonda Illumina
"""ILMN_1704554""",6.741496800905841,6.819086278298203,0.0775894773923617,0.3942518572354799,0.8589200795074037,Not Significant,ILMN_1704554,ILMN_1704554,Sonda Illumina
"""ILMN_1704557""",9.022232224100764,8.952059153507026,-0.0701730705937375,0.5830131130575171,0.9193496458727304,Not Significant,ILMN_1704557,ILMN_1704557,Sonda Illumina
"""ILMN_1704571""",9.01556562714043,8.290453797915108,-0.7251118292253231,0.0485298327777334,0.5135646243537973,Not Significant,ILMN_1704571,ILMN_1704571,Sonda Illumina
"""ILMN_1704575""",6.6402232117507864,6.646627377631323,0.0064041658805367,0.9257063524262386,0.9906433246925488,Not Significant,ILMN_1704575,ILMN_1704575,Sonda Illumina
"""ILMN_1704576""",6.65558789868121,6.661089739986545,0.0055018413053353,0.943722106314136,0.992873047710692,Not Significant,ILMN_1704576,ILMN_1704576,Sonda Illumina
"""ILMN_1704579""",6.330022438745566,6.305696832646161,-0.0243256060994045,0.553133183388751,0.9113476331304302,Not Significant,ILMN_1704579,ILMN_1704579,Sonda Illumina
"""ILMN_1704598""",6.779885102920029,6.97047810670359,0.1905930037835608,0.0646490588623569,0.5608172528736196,Not Significant,ILMN_1704598,ILMN_1704598,Sonda Illumina
"""ILMN_1704611""",6.834726089848147,6.779313906500008,-0.0554121833481389,0.5884152860399392,0.9216306478497546,Not Significant,ILMN_1704611,ILMN_1704611,Sonda Illumina
"""ILMN_1704617""",6.767924522124005,6.972662967945493,0.204738445821488,0.1885175385309295,0.7367752301064043,Not Significant,ILMN_1704617,ILMN_1704617,Sonda Illumina
"""ILMN_1704619""",11.066033472264674,11.109078222447526,0.043044750182851,0.7160176941710716,0.953286816134521,Not Significant,ILMN_1704619,ILMN_1704619,Sonda Illumina
