gene_symbol,mean_control,mean_influenza,log2_fold_change,p_value,fdr,status
"""ILMN_1730628""",6.7978946513171525,6.728065579987539,-0.06982907132961369,0.42748112089261114,0.8716759375004306,Not Significant
"""ILMN_1730629""",6.625391370104789,6.60413697446495,-0.021254395639838997,0.5669789619828738,0.9154188631475509,Not Significant
"""ILMN_1730630""",6.984099865392214,7.321567072809512,0.33746720741729774,0.020902079771128,0.39280484748620126,Not Significant
"""ILMN_1730631""",8.376560821927306,8.191324748632347,-0.18523607329495917,0.07993476523702435,0.5985989937177865,Not Significant
"""ILMN_1730639""",6.4802978297837655,6.4915149672462125,0.011217137462447013,0.8983239420396203,0.9876762839511355,Not Significant
"""ILMN_1730645""",6.5386577834142035,6.537687201716366,-0.0009705816978371473,0.990592739985451,0.9991448091325833,Not Significant
"""ILMN_1730646""",6.574586590191034,6.671923876813169,0.09733728662213537,0.0015262507745826025,0.14799941168857242,Not Significant
"""ILMN_1730652""",6.725489477241778,6.6996616155196,-0.025827861722178547,0.741144488350326,0.9576540412282223,Not Significant
"""ILMN_1730658""",9.106658581065842,9.452736485749426,0.34607790468358424,0.04758587580329953,0.511113230089584,Not Significant
"""ILMN_1730660""",6.849958883110614,6.998602491662742,0.14864360855212766,0.09761400518984946,0.6333734182899858,Not Significant
"""ILMN_1730670""",7.145536244051374,7.594352332868938,0.44881608881756474,0.07196662923405069,0.5775583163157794,Not Significant
"""ILMN_1730678""",12.063941735640146,11.686811672349538,-0.3771300632906076,0.3246717925704341,0.8264719494201053,Not Significant
"""ILMN_1730685""",9.046492102397135,8.881178110433165,-0.1653139919639699,0.2982670996407162,0.8122533514011452,Not Significant
"""ILMN_1730687""",6.718149565965208,6.71836991324407,0.00022034727886133254,0.9979921576619522,0.9997880195766203,Not Significant
"""ILMN_1730696""",6.914387310947068,6.77424674783161,-0.14014056311545797,0.1610076369829355,0.71333405601148,Not Significant
"""ILMN_1730698""",7.963472197086513,7.924541037628418,-0.038931159458094555,0.5736583195589289,0.917756889787316,Not Significant
"""ILMN_1730709""",6.473072967956261,6.527300861597817,0.054227893641556335,0.4376966062391458,0.8753912843843945,Not Significant
"""ILMN_1730710""",6.711730472486586,6.664909615790033,-0.046820856696553115,0.4816600948396299,0.8937938648643633,Not Significant
"""ILMN_1730728""",6.811345629204482,6.893292583135017,0.08194695393053575,0.3452128849602885,0.8366686232801068,Not Significant
"""ILMN_1730729""",6.493946389878265,6.55589680112746,0.06195041124919509,0.33442137055009297,0.8309231184816838,Not Significant
"""ILMN_1730731""",6.7776410623773184,6.751141471509425,-0.026499590867893552,0.8018514063046308,0.9706604074480413,Not Significant
"""ILMN_1730734""",10.531986629317874,9.88932414976964,-0.6426624795482336,0.0013215538591412382,0.14140725085907277,Not Significant
"""ILMN_1730740""",6.556383891388409,6.5107185354353305,-0.04566535595307819,0.5236646120354929,0.9057829118570913,Not Significant
"""ILMN_1730744""",6.551931230401948,6.623592939578684,0.07166170917673576,0.4065281912536405,0.8645598192581692,Not Significant
"""ILMN_1730745""",6.811629571579852,6.805789942749248,-0.005839628830603516,0.9522301526795389,0.9938965571953028,Not Significant
"""ILMN_1730765""",7.472705624512156,7.668454237482882,0.19574861297072577,0.3050167296437732,0.8162470544292819,Not Significant
"""ILMN_1730768""",6.704649658465328,6.738954852635405,0.03430519417007627,0.7345984789135326,0.9566088955804497,Not Significant
"""ILMN_1730773""",7.5302813699141495,7.509949865585608,-0.02033150432854125,0.8950825041261956,0.9868125402796996,Not Significant
"""ILMN_1730777""",6.831965885511989,6.70232092183069,-0.12964496368129907,0.10503724032125518,0.6450126199379855,Not Significant
"""ILMN_1730780""",6.62741950339431,6.638969436448941,0.011549933054631367,0.9001699302235933,0.9878117727484864,Not Significant
"""ILMN_1730791""",6.991987747879035,7.129495531831441,0.13750778395240548,0.10139426621712568,0.6395731900374039,Not Significant
"""ILMN_1730794""",6.64910663174656,6.62526761459161,-0.02383901715495007,0.8347676330158361,0.9765721234345273,Not Significant
"""ILMN_1730795""",6.696859006543792,6.517303301726524,-0.17955570481726824,0.186978763188989,0.735461110099983,Not Significant
"""ILMN_1730796""",6.7794729958665885,6.744490337799296,-0.034982658067292505,0.5580271492934847,0.9131171652529978,Not Significant
"""ILMN_1730797""",6.5414627536812135,6.582212606321887,0.040749852640673545,0.5691934378681686,0.9161893063815809,Not Significant
"""ILMN_1730799""",7.347550478847855,7.495241253591617,0.14769077474376235,0.11164967361721445,0.6551803329910968,Not Significant
"""ILMN_1730809""",6.909916634605605,6.705038087121136,-0.2048785474844692,0.10114789713000993,0.6391230835685126,Not Significant
"""ILMN_1730811""",6.815548194931059,6.767034666014366,-0.04851352891669247,0.5383954686331458,0.9084770166148101,Not Significant
"""ILMN_1730816""",8.332649005132074,7.262324047346944,-1.0703249577851306,0.011679020892799069,0.3286976626100803,Down-regulated
"""ILMN_1730817""",6.454950853286393,6.413663115164917,-0.04128773812147557,0.6015956656058672,0.9245587263229792,Not Significant
"""ILMN_1730818""",7.006759398124546,6.9368764202141335,-0.06988297791041287,0.45883844222494347,0.8836626478097986,Not Significant
"""ILMN_1730824""",8.474319119232764,8.153360548417982,-0.3209585708147813,0.09107569153783188,0.6224958877716129,Not Significant
"""ILMN_1730825""",7.016318683252777,6.8325134509935195,-0.1838052322592576,0.12049961177443282,0.6667635791368025,Not Significant
"""ILMN_1730828""",6.436971984345466,6.488951888372097,0.05197990402663066,0.5145842567986689,0.9035167086912667,Not Significant
"""ILMN_1730842""",6.699439044116718,6.665678242827527,-0.033760801289191456,0.520386540297721,0.9044303732679586,Not Significant
"""ILMN_1730848""",6.825335809859024,6.826721842083694,0.0013860322246701529,0.9890804801040876,0.9991448091325833,Not Significant
"""ILMN_1730851""",6.763509887500666,6.689053612365552,-0.07445627513511344,0.4601932145439662,0.8841202047742389,Not Significant
"""ILMN_1730867""",6.916676578389075,6.997327071953467,0.08065049356439147,0.6797259200054655,0.9452093178713741,Not Significant
"""ILMN_1730879""",7.12037778068554,7.123706514187795,0.0033287335022551545,0.9765614907801045,0.9978534801469338,Not Significant
"""ILMN_1730882""",6.54214242533947,6.5545270400869455,0.012384614747475098,0.8884118006279764,0.9856638567362954,Not Significant
"""ILMN_1730887""",6.677393196648403,6.759996356419653,0.08260315977125021,0.33401207503735597,0.8309231184816838,Not Significant
"""ILMN_1730888""",7.824074774146919,7.624825040770683,-0.1992497333762362,0.3448937501667496,0.8365308637437601,Not Significant
"""ILMN_1730906""",6.7937375956014225,6.78399417487208,-0.009743420729342311,0.9041387335304364,0.9881801645081483,Not Significant
"""ILMN_1730907""",8.089244622071678,7.723893153131963,-0.36535146893971593,0.040298178035211255,0.486715181930636,Not Significant
"""ILMN_1730917""",8.040245550047356,7.641921256046523,-0.39832429400083313,0.023862646769919917,0.408875401322766,Not Significant
"""ILMN_1730928""",7.997953463342118,8.083252391650532,0.08529892830841401,0.7288241018458563,0.9557867056847259,Not Significant
"""ILMN_1730930""",6.883187393816264,6.882217855049643,-0.000969538766621092,0.9933656543263667,0.9993456993715739,Not Significant
"""ILMN_1730931""",7.385980644385451,7.279463268994855,-0.10651737539059614,0.43861768198051276,0.875493974366726,Not Significant
"""ILMN_1730937""",6.772377890596509,6.852751324152292,0.08037343355578308,0.29053616943472277,0.8081920781992424,Not Significant
"""ILMN_1730940""",9.47614671956842,9.268423848375534,-0.20772287119288713,0.17326669672243222,0.7230911015957036,Not Significant
"""ILMN_1730945""",6.528177701017116,6.564798745013578,0.03662104399646182,0.7374742297511072,0.9569421783522102,Not Significant
"""ILMN_1730957""",6.794512722926823,6.788250689664713,-0.006262033262110833,0.9600782421077563,0.9953523463057825,Not Significant
"""ILMN_1730961""",6.754877713072645,6.809874187141981,0.05499647406933583,0.22573033446753263,0.7700408148008168,Not Significant
"""ILMN_1730963""",6.756717155298901,6.704504801450723,-0.05221235384817824,0.574010827205351,0.9178951530744326,Not Significant
"""ILMN_1730964""",6.7174322754610385,6.661711859456327,-0.05572041600471156,0.6968110357520474,0.9493582324333457,Not Significant
"""ILMN_1730972""",6.639966500224309,6.811580879078969,0.17161437885465958,0.12539514449063632,0.6721467772592716,Not Significant
"""ILMN_1730977""",6.760781540077754,6.790710625290276,0.029929085212522466,0.7231581003579143,0.9546513407573688,Not Significant
"""ILMN_1730984""",6.708097907228542,6.735635870258423,0.02753796302988132,0.7550049611449915,0.9602641984180547,Not Significant
"""ILMN_1730986""",10.225958387953161,9.798754695562474,-0.42720369239068745,0.022104214525713883,0.3984737278366882,Not Significant
"""ILMN_1730995""",6.5078403798610465,6.61789929650933,0.11005891664828393,0.32230179713546064,0.8246806176190729,Not Significant
"""ILMN_1730996""",6.41010909875822,6.41652768753782,0.0064185887796002206,0.9192823348632029,0.9898463279511202,Not Significant
"""ILMN_1730998""",6.596255931139423,6.652553832612793,0.05629790147337044,0.5326083505360621,0.9076914541286802,Not Significant
"""ILMN_1730999""",8.573715578819556,8.66827520962772,0.09455963080816332,0.49074487556057667,0.8971837121832623,Not Significant
"""ILMN_1731001""",8.150963647045101,8.226928034905288,0.07596438786018744,0.5384724006162641,0.9084770166148101,Not Significant
"""ILMN_1731008""",6.695338190689755,6.70308724711497,0.007749056425215173,0.904313628124318,0.9881801645081483,Not Significant
"""ILMN_1731014""",7.197341609846973,7.015238050030277,-0.1821035598166958,0.13857591085316617,0.6882367136969376,Not Significant
"""ILMN_1731020""",6.54538465524827,6.6911998654741565,0.14581521022588628,0.1810941647926951,0.7302183318209882,Not Significant
"""ILMN_1731023""",6.965878033006405,6.850016867829531,-0.11586116517687373,0.2792309510153891,0.8023208452536447,Not Significant
"""ILMN_1731025""",6.835244527536934,6.706766136882844,-0.12847839065408984,0.16081375354288754,0.7133121372436945,Not Significant
"""ILMN_1731043""",8.22859411037806,8.827041429653221,0.5984473192751611,0.01153687637351347,0.3273977355676553,Not Significant
"""ILMN_1731044""",6.759915514829446,7.023236324615647,0.263320809786201,0.08105014711558024,0.6012143626743829,Not Significant
"""ILMN_1731048""",7.6972035026351735,7.808176674097192,0.11097317146201835,0.5696817218202401,0.9163573449989537,Not Significant
"""ILMN_1731049""",6.683225877286516,6.695851376012091,0.01262549872557539,0.8476210644738243,0.9787400060628245,Not Significant
"""ILMN_1731051""",6.923014804110929,6.93849786498604,0.015483060875110866,0.9194555755480913,0.9898463279511202,Not Significant
"""ILMN_1731062""",6.508335760329513,6.549087406243153,0.04075164591364011,0.5155402361957064,0.9035167086912667,Not Significant
"""ILMN_1731063""",6.693755937013583,6.631459626615358,-0.062296310398224364,0.26439306647987004,0.7963883605325326,Not Significant
"""ILMN_1731064""",7.4236329564937,7.070254174516921,-0.35337878197677863,0.10506489573082921,0.6450987324352626,Not Significant
"""ILMN_1731070""",6.690122362843281,6.777129728011966,0.08700736516868446,0.38197812256990743,0.8527491633565404,Not Significant
"""ILMN_1731073""",6.580110154641647,6.599845894073928,0.019735739432280575,0.7646988204750594,0.9626517955735028,Not Significant
"""ILMN_1731085""",6.69291765187743,6.615529014464345,-0.07738863741308499,0.4728874963583811,0.8899558360845616,Not Significant
"""ILMN_1731086""",6.61139535982026,6.5778826854427805,-0.03351267437747918,0.5849168191510128,0.9202186092898096,Not Significant
"""ILMN_1731101""",6.8125006384463855,6.804566602262227,-0.007934036184158444,0.9311674761650504,0.9914033802454542,Not Significant
"""ILMN_1731107""",8.312053218286561,8.70421128220887,0.39215806392230945,0.1672266788248862,0.7195876176127582,Not Significant
"""ILMN_1731111""",6.930075474026607,6.837409058380578,-0.09266641564602907,0.33165429986556527,0.8296466108916958,Not Significant
"""ILMN_1731113""",8.104464918564304,8.868242737662582,0.7637778190982782,0.09808757295828123,0.633579351535162,Not Significant
"""ILMN_1731118""",6.706065607794075,6.730696672972906,0.024631065178830625,0.7180778063647436,0.9537963574336078,Not Significant
"""ILMN_1731123""",6.8636565846830875,6.940524055574345,0.07686747089125756,0.5599282829194101,0.9139596240968385,Not Significant
"""ILMN_1731124""",6.675406849023327,6.746832066730484,0.07142521770715682,0.42414260780216073,0.870720590206852,Not Significant
"""ILMN_1731134""",6.91650987545398,6.75085033839529,-0.16565953705868974,0.09425316430454082,0.628544812296389,Not Significant
"""ILMN_1731135""",6.8757444404827694,6.797081007625681,-0.07866343285708854,0.4105541313455643,0.8657845540533841,Not Significant
"""ILMN_1731137""",8.51499452565606,8.782901148234355,0.2679066225782947,0.17783241295171362,0.7267239316654174,Not Significant
"""ILMN_1731144""",6.775199393684067,6.653010328904296,-0.12218906477977143,0.3296004761243014,0.8280433282373151,Not Significant
"""ILMN_1731157""",6.674021052375437,6.869178326540632,0.19515727416519457,0.08029678840814242,0.5997986305069782,Not Significant
"""ILMN_1731161""",6.7974396025285015,6.8688469969227155,0.07140739439421395,0.44808606498547676,0.8789629721484183,Not Significant
"""ILMN_1731165""",6.502776689580972,6.448423321724983,-0.0543533678559891,0.46696510402984676,0.886792087547855,Not Significant
"""ILMN_1731174""",12.256260989966856,11.656707675949741,-0.5995533140171148,0.049539151563764615,0.5171502738029793,Not Significant
"""ILMN_1731175""",6.968491839114918,7.070682274317353,0.1021904352024352,0.39851484696222483,0.8606379259846348,Not Significant
"""ILMN_1731178""",6.6063820314392645,6.677040842829283,0.07065881139001817,0.35227673986256053,0.8388091748392705,Not Significant
"""ILMN_1731180""",7.819648193022205,7.739767137708259,-0.07988105531394663,0.6567304700235653,0.939747117169651,Not Significant
"""ILMN_1731181""",9.709399902292601,8.53940685378212,-1.1699930485104808,0.0029365951429666933,0.19148823039882112,Down-regulated
"""ILMN_1731184""",7.291995393424905,7.575217368371301,0.2832219749463958,0.06521963094918135,0.5619190153570071,Not Significant
"""ILMN_1731193""",6.6549478471245935,6.734165410358784,0.07921756323419071,0.5365139903168529,0.9082581230513329,Not Significant
"""ILMN_1731194""",9.939283609351083,10.11742359800741,0.1781399886563264,0.3660198346784835,0.8446599867004925,Not Significant
"""ILMN_1731203""",8.089612859880962,8.022603117358889,-0.06700974252207281,0.816988302898207,0.9734122189757548,Not Significant
"""ILMN_1731206""",10.73104178890701,9.53981526807607,-1.1912265208309396,0.01446955172647089,0.34863220837491293,Down-regulated
"""ILMN_1731213""",6.429566436658549,6.534429235777409,0.10486279911886065,0.3477930238356681,0.8377670767035117,Not Significant
"""ILMN_1731215""",6.438175888019546,6.491781020397257,0.053605132377710696,0.33464274111982484,0.8309231184816838,Not Significant
"""ILMN_1731222""",6.729006561628121,6.7001663584949664,-0.028840203133154496,0.6093026298178887,0.9264265263109461,Not Significant
"""ILMN_1731223""",6.812664069778528,6.884924727503977,0.0722606577254492,0.06559140862893437,0.5626217727139202,Not Significant
"""ILMN_1731224""",10.167786930915156,11.100210266636836,0.9324233357216798,0.014098254099559684,0.34644259286186746,Not Significant
"""ILMN_1731231""",6.454002215840734,6.554917195220318,0.10091497937958405,0.24245071561731163,0.7811573705019866,Not Significant
"""ILMN_1731233""",6.830951290018089,6.74186957800747,-0.08908171201061954,0.21172765800183505,0.7592804120673358,Not Significant
"""ILMN_1731235""",6.67994972746842,6.770144920225133,0.0901951927567124,0.47613913312750955,0.8914536044435938,Not Significant
"""ILMN_1731237""",6.481819657749467,6.590071820869078,0.1082521631196105,0.0930186126057117,0.6263750675878531,Not Significant
"""ILMN_1731240""",6.784830576552567,6.6479520131998715,-0.13687856335269544,0.1715748540233083,0.7222961831223528,Not Significant
"""ILMN_1731248""",7.997490991008293,8.194680613732803,0.19718962272451002,0.43801379456787704,0.8753912843843945,Not Significant
"""ILMN_1731268""",6.7964538783547015,6.798052873796299,0.0015989954415971397,0.9879958940612616,0.9990104635485768,Not Significant
"""ILMN_1731275""",6.704398439841737,6.543873847025511,-0.160524592816226,0.009096884032774566,0.2989798481292983,Not Significant
"""ILMN_1731280""",6.648548330128504,6.57215222161867,-0.07639610850983392,0.3869031426719409,0.8551977260518167,Not Significant
"""ILMN_1731287""",9.194424635800738,9.769178828300522,0.5747541924997837,0.004403837341452234,0.22216842946147247,Not Significant
"""ILMN_1731292""",6.437757881981739,6.464704276975034,0.02694639499329554,0.7165699988773698,0.9533176506065704,Not Significant
"""ILMN_1731293""",6.812849642173932,6.802717074101923,-0.010132568072008574,0.9026966756716346,0.9881746902877823,Not Significant
"""ILMN_1731294""",6.760184624030943,6.832375051390139,0.07219042735919601,0.3751027231900166,0.8489129531718367,Not Significant
"""ILMN_1731299""",6.535932177503719,6.551040305678964,0.015108128175245206,0.8551213258295536,0.979718503632858,Not Significant
"""ILMN_1731313""",6.844875277562389,6.725747135982788,-0.11912814157960128,0.16817924178797006,0.7205411414726774,Not Significant
"""ILMN_1731314""",6.710131099121872,6.751182347364389,0.041051248242516714,0.6533855070909187,0.9387568544487912,Not Significant
"""ILMN_1731326""",6.621615500738217,6.649616428701947,0.02800092796372944,0.6851290179415459,0.9468747154793193,Not Significant
"""ILMN_1731343""",6.616571515122914,6.613271804015808,-0.003299711107105807,0.9504691747278904,0.9937126955945368,Not Significant
"""ILMN_1731349""",6.602509308210361,6.558196189885851,-0.044313118324510015,0.6462816354455798,0.9365860322833311,Not Significant
"""ILMN_1731353""",7.089860554032643,7.313443589869327,0.22358303583668437,0.07826640190153546,0.5944898060120816,Not Significant
"""ILMN_1731354""",9.491498540869188,9.50763262075277,0.01613407988358162,0.8447574189012921,0.9783620915365395,Not Significant
"""ILMN_1731358""",6.994320458974961,7.071140092956002,0.07681963398104052,0.540572679206709,0.9090503450448006,Not Significant
"""ILMN_1731370""",6.8420906174154315,6.787193714265486,-0.05489690314994533,0.5192723238880597,0.9036809600674717,Not Significant
"""ILMN_1731374""",6.519840032388588,6.514019448707072,-0.005820583681516389,0.9404201241407544,0.9924138094047646,Not Significant
"""ILMN_1731395""",6.807175706747813,6.768773115237043,-0.038402591510769746,0.6518844138710775,0.9383252171422657,Not Significant
"""ILMN_1731397""",6.6462921422308225,6.720451119321799,0.07415897709097674,0.4171735200034675,0.8689734046660008,Not Significant
"""ILMN_1731412""",7.19479788622637,7.479530834670295,0.28473294844392516,0.005321512775133471,0.23689492571222104,Not Significant
"""ILMN_1731418""",10.953112563896775,11.643842237755825,0.6907296738590496,0.024753099999530813,0.41393928351860226,Not Significant
"""ILMN_1731433""",6.611893941961059,6.609722870091457,-0.0021710718696015263,0.9779019321465613,0.9980222427827425,Not Significant
"""ILMN_1731446""",6.755245167433853,6.7183208999331985,-0.03692426750065447,0.5460448927539552,0.9096157480244978,Not Significant
"""ILMN_1731453""",6.863025669264293,6.802094844293326,-0.060930824970967024,0.2130035983438856,0.7603172401813905,Not Significant
"""ILMN_1731457""",6.618112343647499,7.0755374706615175,0.4574251270140186,0.00860175965751545,0.2945145317102526,Not Significant
"""ILMN_1731476""",6.632437772514821,6.696866419085396,0.06442864657057434,0.49344810252787574,0.8980275014497465,Not Significant
"""ILMN_1731478""",6.804238170155368,6.853715213885623,0.04947704373025541,0.5290812153841655,0.9062103877715767,Not Significant
"""ILMN_1731484""",6.971999858380113,6.83801400278985,-0.13398585559026266,0.15986501326186395,0.7129121888093181,Not Significant
"""ILMN_1731498""",6.988744583363935,7.04727172331615,0.05852713995221581,0.7102541068374879,0.951845043230431,Not Significant
"""ILMN_1731500""",6.621493203851616,6.743226564251391,0.12173336039977567,0.17441702458610533,0.724492478785782,Not Significant
"""ILMN_1731503""",6.842990055992411,6.8935497020717,0.050559646079288534,0.36425932511938747,0.8442408164994181,Not Significant
"""ILMN_1731506""",6.681982206568909,6.532013480690308,-0.1499687258786011,0.16249000580688078,0.7155440234726353,Not Significant
"""ILMN_1731507""",6.487872588821301,6.486666725967022,-0.0012058628542792604,0.989034289628929,0.9991448091325833,Not Significant
"""ILMN_1731516""",6.579603911229197,6.510628906915211,-0.06897500431398562,0.5616870072977891,0.9143384343453482,Not Significant
"""ILMN_1731518""",6.812726960491655,6.738555601655539,-0.07417135883611614,0.46211129475011725,0.8849179403466303,Not Significant
"""ILMN_1731521""",6.568949253289388,6.708090920674792,0.13914166738540423,0.2267701020485988,0.7704163273147269,Not Significant
"""ILMN_1731525""",6.750019249958223,6.667354736191567,-0.08266451376665618,0.3019627759459725,0.8142911169671395,Not Significant
"""ILMN_1731529""",6.557893959076928,6.573371537048734,0.015477577971806156,0.7731912433319035,0.9638869564093274,Not Significant
"""ILMN_1731546""",11.958654404738681,11.484564054255642,-0.4740903504830385,0.146716650839522,0.6981634234157724,Not Significant
"""ILMN_1731547""",6.528960731388319,6.555334869260915,0.026374137872595682,0.7582194857887234,0.9612949044209902,Not Significant
"""ILMN_1731556""",6.695577133864023,6.666974673705733,-0.028602460158290377,0.8023481567120707,0.9706989089270311,Not Significant
"""ILMN_1731561""",7.294212923760647,7.086207542040022,-0.20800538172062488,0.09750091344951502,0.6330571823412466,Not Significant
"""ILMN_1731568""",6.601925576395192,6.6023692175899935,0.00044364119480189146,0.9949418040972448,0.9994764743781693,Not Significant
"""ILMN_1731585""",6.732812261507268,6.7278629842284685,-0.004949277278799791,0.9562180790373495,0.994623464821118,Not Significant
"""ILMN_1731589""",7.052949702430638,7.077667206552809,0.024717504122170553,0.7592640798038268,0.9612949044209902,Not Significant
"""ILMN_1731596""",7.162457924983262,7.023297064625008,-0.13916086035825437,0.27026574576859613,0.7975963351037294,Not Significant
"""ILMN_1731598""",6.4852091684608455,6.558283218610265,0.07307405014941981,0.2957759587545871,0.8111193060000303,Not Significant
"""ILMN_1731609""",7.709488228847533,7.591491027129345,-0.11799720171818784,0.600650408068773,0.9242469628233372,Not Significant
"""ILMN_1731610""",6.785203701866753,6.872973693311185,0.0877699914444321,0.2807691159018202,0.8032594283384092,Not Significant
"""ILMN_1731612""",7.815569256069412,7.658201620647401,-0.15736763542201082,0.4440169961194811,0.8773243472105504,Not Significant
"""ILMN_1731616""",7.039503744808394,7.064628121399792,0.02512437659139799,0.8250716983235401,0.974924521083925,Not Significant
"""ILMN_1731619""",11.379226523005332,11.289891041606987,-0.08933548139834535,0.5367521483008806,0.9082581230513329,Not Significant
"""ILMN_1731621""",6.4201654518615765,6.369302931132861,-0.050862520728715666,0.48131548483982706,0.8936855942513747,Not Significant
"""ILMN_1731639""",7.178618143307849,7.138255405294748,-0.04036273801310131,0.496233107835917,0.8987220981601318,Not Significant
"""ILMN_1731640""",7.123077123765522,7.229769692795846,0.10669256903032398,0.6613087790361996,0.9405947521700263,Not Significant
"""ILMN_1731644""",8.90470308268085,8.485174359606859,-0.41952872307399147,0.0032265361614131197,0.19740448048408654,Not Significant
"""ILMN_1731648""",9.475761670454512,8.804689813588794,-0.6710718568657175,0.001292834405859966,0.14140725085907277,Not Significant
"""ILMN_1731666""",7.012696997378505,6.883842672003513,-0.1288543253749923,0.45384645619148456,0.8815124834599944,Not Significant
"""ILMN_1731670""",6.680968081465428,6.617036874060789,-0.06393120740463942,0.2686123279388483,0.7972440660061783,Not Significant
"""ILMN_1731673""",6.580831692172839,6.637918766164745,0.057087073991906045,0.2937752439427388,0.8097332791212035,Not Significant
"""ILMN_1731688""",6.960788219824996,6.971507385996672,0.010719166171675454,0.8707183391368034,0.9828029534904217,Not Significant
"""ILMN_1731699""",6.67051713881487,6.873159898021815,0.2026427592069453,0.22144939683010412,0.7671079735704712,Not Significant
"""ILMN_1731707""",6.7073453038411985,6.7491489345635145,0.041803630722315965,0.5278583288659826,0.9060756137181353,Not Significant
"""ILMN_1731714""",6.7699227800844195,6.791794466155018,0.02187168607059853,0.6205934159323432,0.929118017905938,Not Significant
"""ILMN_1731717""",6.403370089995581,6.334157694882929,-0.0692123951126522,0.3232136935407906,0.8256474849964062,Not Significant
"""ILMN_1731718""",6.487959730098368,6.542233070082952,0.05427333998458472,0.393739973494993,0.8588967492067187,Not Significant
"""ILMN_1731720""",7.819230455463641,7.953694905545031,0.1344644500813894,0.4027182166016885,0.8624896053821389,Not Significant
"""ILMN_1731729""",6.919243301978812,6.744562664532049,-0.17468063744676332,0.18241076894006922,0.7312914963803254,Not Significant
"""ILMN_1731736""",6.601878272989639,6.641624431012936,0.03974615802329673,0.6712934694470677,0.9425635946740458,Not Significant
"""ILMN_1731741""",6.476566382536731,6.5259803006297386,0.049413918093007325,0.5383426633119515,0.9084770166148101,Not Significant
"""ILMN_1731742""",6.485121595077802,6.482857953705134,-0.0022636413726679905,0.9486545470878749,0.9934115943324845,Not Significant
"""ILMN_1731745""",7.31774374495024,6.984998463366094,-0.3327452815841463,0.06711606988516342,0.565591449279068,Not Significant
"""ILMN_1731749""",6.694757898502182,6.823637956824202,0.12888005832201976,0.06407475219439132,0.560261758701566,Not Significant
"""ILMN_1731771""",6.571696454055091,6.654121057104247,0.082424603049156,0.1329116011215709,0.6812537614976453,Not Significant
"""ILMN_1731777""",6.718539084912152,6.79356245546234,0.0750233705501886,0.3524947589875319,0.8388768355856507,Not Significant
"""ILMN_1731783""",8.740144274788967,8.705369127269227,-0.0347751475197402,0.8346592499134228,0.9765639367108057,Not Significant
"""ILMN_1731785""",6.549398843147047,6.543636823832642,-0.005762019314405009,0.9523427340710964,0.9938965571953028,Not Significant
"""ILMN_1731788""",6.522558140771641,6.657750994876482,0.13519285410484105,0.04333869869934142,0.4995144059961836,Not Significant
"""ILMN_1731800""",6.7093954698935345,6.763490672896856,0.054095203003321046,0.5278538641757806,0.9060756137181353,Not Significant
"""ILMN_1731804""",6.768555318674307,6.728086839789432,-0.04046847888487459,0.5894235264002945,0.9216901739389999,Not Significant
"""ILMN_1731816""",6.750805679168906,6.7902934637643995,0.039487784595493736,0.5892417898820135,0.9216785673838928,Not Significant
"""ILMN_1731832""",6.780169001494601,6.8887881866249785,0.10861918513037772,0.2476972036058579,0.7858552005608027,Not Significant
"""ILMN_1731838""",6.743022733612809,6.791634530825578,0.04861179721276976,0.6529248066365347,0.938635196854132,Not Significant
"""ILMN_1731851""",8.913690136580813,8.614520319930723,-0.2991698166500907,0.04332833523456414,0.4995144059961836,Not Significant
"""ILMN_1731862""",6.572241249580029,6.708628893685221,0.13638764410519233,0.18531549429373012,0.7334655825923054,Not Significant
"""ILMN_1731870""",6.416144874186218,6.544322207299833,0.1281773331136149,0.03325178561573321,0.455436293800132,Not Significant
"""ILMN_1731891""",6.9321348652892585,6.8347359130801,-0.09739895220915873,0.5523023796339926,0.910959506511683,Not Significant
"""ILMN_1731907""",7.28082629345798,7.2337759426710715,-0.047050350786908446,0.7136537945521526,0.9528631178387191,Not Significant
"""ILMN_1731912""",6.69955501296595,6.656900242776137,-0.04265477018981301,0.4268221939764505,0.8713666501355085,Not Significant
"""ILMN_1731914""",6.4374395159741535,6.442913597739535,0.0054740817653815554,0.9170349586681262,0.98964781616306,Not Significant
"""ILMN_1731922""",8.255959963304075,8.17230075829148,-0.08365920501259616,0.8251396711515943,0.974924521083925,Not Significant
"""ILMN_1731924""",6.756535008828431,6.794415690084048,0.03788068125561761,0.6835534231459225,0.9466047682739223,Not Significant
"""ILMN_1731928""",6.966436740545795,6.87360294215142,-0.09283379839437522,0.3913489450527558,0.8574129259760556,Not Significant
"""ILMN_1731929""",6.7507404261312285,6.724714303409844,-0.02602612272138405,0.7647356826822929,0.9626517955735028,Not Significant
"""ILMN_1731931""",6.827238206986259,6.814070242920425,-0.013167964065833537,0.8838359673220814,0.9848118111916055,Not Significant
"""ILMN_1731941""",6.656119173088058,6.718478900672325,0.06235972758426733,0.412166602341384,0.8665038779775482,Not Significant
"""ILMN_1731948""",6.749271569076214,6.664520795375708,-0.08475077370050599,0.1768753730738893,0.7255485132385135,Not Significant
"""ILMN_1731957""",6.726922110888005,6.834838656627971,0.10791654573996645,0.13370182154860552,0.6822385793351524,Not Significant
"""ILMN_1731958""",6.67309628985223,6.727313232038233,0.05421694218600237,0.5156941383707414,0.9035167086912667,Not Significant
